Title,Authors,Link
Changes in the distribution and function of leukocytes after whole-body iron ion irradiation,"Daila S Gridley, Michael J Pecaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5045078/
Is spaceflight-induced immune dysfunction linked to systemic changes in metabolism?,"Michael J Pecaut, Xiao Wen Mao, Denise L Bellinger, Karen R Jonscher, Louis S Stodieck, Virginia L Ferguson, Ted A Bateman, Robert P Mohney, Daila S Gridley",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5443495/
Spaceflight Activates Autophagy Programs and the Proteasome in Mouse Liver,"Elizabeth A Blaber, Michael J Pecaut, Karen R Jonscher",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5666744/
Vive la radiorésistance!: converging research in radiobiology and biogerontology to enhance human radioresistance for deep space exploration and colonization,"Franco Cortese, Dmitry Klokov, Andreyan Osipov, Jakub Stefaniak, Alexey Moskalev, Jane Schastnaya, Charles Cantor, Alexander Aliper, Polina Mamoshina, Igor Ushakov, Alex Sapetsky, Quentin Vanhaelen, Irina Alchinova, Mikhail Karganov, Olga Kovalchuk, Ruth Wilkins, Andrey Shtemberg, Marjan Moreels, Sarah Baatout, Evgeny Izumchenko, João Pedro de Magalhães, Artem V Artemov, Sylvain V Costes, Afshin Beheshti, Xiao Wen Mao, Michael J Pecaut, Dmitry Kaminskiy, Ivan V Ozerov, Morten Scheibye-Knudsen, Alex Zhavoronkov",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5865701/
Proteomic Analysis of Mouse Brain Subjected to Spaceflight,"Xiao Wen Mao, Lawrence B Sandberg, Daila S Gridley, E Clifford Herrmann, Guangyu Zhang, Ravi Raghavan, Roman A Zubarev, Bo Zhang, Louis S Stodieck, Virginia L Ferguson, Ted A Bateman, Michael J Pecaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6337482/
Transcriptomic Effects on the Mouse Heart Following 30 Days on the International Space Station,"Alicia L Veliz, Lana Mamoun, Lorelei Hughes, Richard Vega, Bailey Holmes, Andrea Monteon, Jillian Bray, Michael J Pecaut, Mary Kearns-Jonker",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9953463/
Spaceflight-Induced Gene Expression Profiles in the Mouse Brain Are Attenuated by Treatment with the Antioxidant BuOE,"Isaac Kremsky, Samir Ali, Seta Stanbouly, Jacob Holley, Stephen Justinen, Michael Pecaut, James Crapo, Xiaowen Mao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10487739/
Genome-Wide Analysis of thePERKGene Family inBrassica napusL. and Their Potential Roles in Clubroot Disease,"Zeyu Zhang, Tongyu Fu, Cong Zhou, Fan Liu, Lingyi Zeng, Li Ren, Chaobo Tong, Lijiang Liu, Li Xu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11942576/
Phosphoinositide-signaling is one component of a robust plant defense response,"Chiu-Yueh Hung, Peter Aspesi Jr, Melissa R Hunter, Aaron W Lomax, Imara Y Perera",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4052902/
Uncovering Transcriptional Responses to Fractional Gravity inArabidopsisRoots,"James Sheppard, Eric S Land, Tiffany Aurora Toennisson, Colleen J Doherty, Imara Y Perera",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8539686/
Conserved plant transcriptional responses to microgravity from two consecutive spaceflight experiments,"Eric S Land, James Sheppard, Colleen J Doherty, Imara Y Perera",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10800490/
RNAseq Analysis of Rodent Spaceflight Experiments Is Confounded by Sample Collection Techniques,"San-Huei Lai Polo, Amanda M Saravia-Butler, Valery Boyko, Marie T Dinh, Yi-Chun Chen, Homer Fogle, Sigrid S Reinsch, Shayoni Ray, Kaushik Chakravarty, Oana Marcu, Rick B Chen, Sylvain V Costes, Jonathan M Galazka",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7756143/
Functional Changes in the Snail Statocyst System Elicited by Microgravity,"Pavel M Balaban, Aleksey Y Malyshev, Victor N Ierusalimsky, Nikolay Aseyev, Tania A Korshunova, Natasha I Bravarenko, M S Lemak, Matvey Roshchin, Igor S Zakharov, Yekaterina Popova, Richard Boyle",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066201/
Simulated microgravity impairs human NK cell cytotoxic activity against space radiation-relevant leukemic cells,"Bradford M Kuhlman, Jonathan H Diaz, Trang Simon, Kimberly D Reeves, Stephen J Walker, Anthony Atala, Graça Almeida-Porada, Christopher D Porada",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11324864/
Multi-analyte Biochip (MAB) Based on All-solid-state Ion-selective Electrodes (ASSISE) for Physiological Research,"Wan W Amani Wan Salim, Michael A Zeitchek, Andrew C Hermann, Antonio J Ricco, Ming Tan, Florian Selch, Erich Fleming, Brad M Bebout, Mamoun M Bader, Aeraj ul Haque, D Marshall Porterfield",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3665236/
Reviewing the state of biosensors and lab-on-a- chip technologies: opportunities for extreme environments and space exploration,"Stefano Cinti, Sima Singh, Giovanni Covone, Luca Tonietti, Annarita Ricciardelli, Angelina Cordone, Roberta Iacono, Arianna Mazzoli, Marco Moracci, Alessandra Rotundi, Donato Giovannelli",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10470837/
Sequencing the Genomes of the First Terrestrial Fungal Lineages: What Have We Learned?,"Andrii P Gryganskyi, Jacob Golan, Anna Muszewska, Alexander Idnurm, Somayeh Dolatabadi, Stephen J Mondo, Vira B Kutovenko, Volodymyr O Kutovenko, Michael T Gajdeczka, Iryna M Anishchenko, Julia Pawlowska, Ngoc Vinh Tran, Ingo Ebersberger, Kerstin Voigt, Yan Wang, Ying Chang, Teresa E Pawlowska, Joseph Heitman, Rytas Vilgalys, Gregory Bonito, Gerald L Benny, Matthew E Smith, Nicole Reynolds, Timothy Y James, Igor V Grigoriev, Joseph W Spatafora, Jason E Stajich",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10386755/
The interaction of vortical flows with red cells in venous valve mimics,"Zyrina Alura C Sanchez, Vignesha Vijayananda, Devin M Virassammy, Liat Rosenfeld, Anand K Ramasubramanian",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8896891/
Mammalian and Invertebrate Models as Complementary Tools for Gaining Mechanistic Insight on Muscle Responses to Spaceflight,"Thomas Cahill, Henry Cope, Joseph J Bass, Eliah G Overbey, Rachel Gilbert, Willian Abraham da Silveira, Amber M Paul, Tejaswini Mishra, Raúl Herranz, Sigrid S Reinsch, Sylvain V Costes, Gary Hardiman, Nathaniel J Szewczyk, Candice G T Tahimic",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8430797/
Investigation of simulated microgravity effects onStreptococcus mutansphysiology and global gene expression,"Silvia S Orsini, April M Lewis, Kelly C Rice",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5460135/
Altered quorum sensing and physiology ofStaphylococcus aureusduring spaceflight detected by multi-omics data analysis,"Matthew R Hauserman, Mariola J Ferraro, Ronan K Carroll, Kelly C Rice",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10774393/
"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants","Carla Brillada, Jiameng Zheng, Falco Krüger, Eliezer Rovira-Diaz, Jana Christin Askani, Karin Schumacher, Marcela Rojas-Pierce",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
REGULATOR OF BULB BIOGENESIS1 (RBB1) Is Involved in Vacuole Bulb Formation in Arabidopsis,"Sang Won Han, Jose M Alonso, Marcela Rojas-Pierce",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4411111/
"Phosphoinositides control the localization of HOPS subunit VPS41, which together with VPS33 mediates vacuole fusion in plants","Carla Brillada, Jiameng Zheng, Falco Krüger, Eliezer Rovira-Diaz, Jana Christin Askani, Karin Schumacher, Marcela Rojas-Pierce",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6126739/
Microgravity enhances the phenotype ofArabidopsis zigzag-1and reduces the Wortmannin-induced vacuole fusion in root cells,"Mengying Wang, Katherine Danz, Vanessa Ly, Marcela Rojas-Pierce",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9445043/
Hypergravity disruption of homeorhetic adaptations to lactation in rat dams include changes in circadian clocks,"Theresa Casey, Elzbieta I Zakrzewska, Rhonda L Maple, Laura Lintault, Charles E Wade, Lisa A Baer, April E Ronca, Karen Plaut",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3509447/
Intrauterine exposure to maternal stress altersBdnf IVDNA methylation and telomere length in the brain of adult rat offspring,"Jennifer Blaze, Arun Asok, Kristyn Borrelli, Christina Tulbert, Justin Bollinger, April E Ronca, Tania L Roth",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5600826/
Sex differences in muscle health in simulated micro- and partial-gravity environments in rats,"Megan E Rosa-Caldwell, Marie Mortreux, Anna Wadhwa, Ursula B Kaiser, Dong-Min Sung, Mary L Bouxsein, Seward B Rutkove",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/
Sex differences in muscle health in simulated micro- and partial-gravity environments in rats,"Megan E Rosa-Caldwell, Marie Mortreux, Anna Wadhwa, Ursula B Kaiser, Dong-Min Sung, Mary L Bouxsein, Seward B Rutkove",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10831389/
Brassinazole resistant 1 (BZR1)-dependent brassinosteroid signalling pathway leads to ectopic activation of quiescent cell division and suppresses columella stem cell differentiation,"Hak-Soo Lee, Yoon Kim, Giang Pham, Ju Won Kim, Ji-Hye Song, Yew Lee, Yong-Sic Hwang, Stanley J Roux, Soo-Hwan Kim",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4507784/
Proteomic Study of Microsomal Proteins Reveals a Key Role forArabidopsisAnnexin 1 in Mediating Heat Stress-Induced Increase in Intracellular Calcium Levels*,"Xu Wang, Xiaolong Ma, Hui Wang, Bingjie Li, Greg Clark, Yi Guo, Stan Roux, Daye Sun, Wenqiang Tang",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4349987/
Apyrase inhibitors enhance the ability of diverse fungicides to inhibit the growth of different plant‐pathogenic fungi,"Manas Kumar Tripathy, Gayani Weeraratne, Greg Clark, Stanley J Roux",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6638264/
"ANN1 and ANN2 Function in Post-Phloem Sugar Transport in Root Tips to Affect Primary Root Growth1,[OPEN]","Jing Wang, Jawon Song, Greg Clark, Stanley J Roux",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6130020/
Mitochondria-Targeted Human Catalase in the Mouse Longevity MCAT Model Mitigates Head-Tilt Bedrest-Induced Neuro-Inflammation in the Hippocampus,"Linda Rubinstein, Frederico Kiffer, Stephanie Puukila, Moniece G Lowe, Brie Goo, Amalia Luthens, Ann-Sofie Schreurs, Samantha M Torres, Sonette Steczina, Candice G T Tahimic, Antiño R Allen",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9695374/
Structural and functional properties of bone are compromised in amyotrophic lateral sclerosis mice,"Frank C Ko, Jia Li, Daniel J Brooks, Seward B Rutkove, Mary L Bouxsein",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6141014/
Longitudinal time course of muscle impairments during partial weight-bearing in rats,"Marie Mortreux, Frank C Ko, Daniela Riveros, Mary L Bouxsein, Seward B Rutkove",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6706399/
Blood Flow Restriction Training: A Tool to Enhance Rehabilitation and Build Athlete Resiliency,Mark Murphy,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12034070/
Dose-dependent skeletal deficits due to varied reductions in mechanical loading in rats,"Frank C Ko, Marie Mortreux, Daniela Riveros, Janice A Nagy, Seward B Rutkove, Mary L Bouxsein",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7235020/
Approaching Gravity as a Continuum Using the Rat Partial Weight-Bearing Model,"Marie Mortreux, Megan E Rosa-Caldwell",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7599661/
Hindlimb suspension in Wistar rats: Sex‐based differences in muscle response,"Marie Mortreux, Megan E Rosa‐Caldwell, Ian D Stiehl, Dong‐Min Sung, Nicholas T Thomas, Christopher S Fry, Seward B Rutkove",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8493566/
Correction to “Adaptation to full weight‐bearing following disuse in rats: The impact of biological sex on musculoskeletal recovery”,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10926278/
Effects of liquid cultivation on gene expression and phenotype ofC. elegans,"İrem Çelen, Jung H Doh, Chandran R Sabanayagam",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6069985/
Transcriptomic Signature of the Simulated Microgravity Response inCaenorhabditis elegansand Comparison to Spaceflight Experiments,"İrem Çelen, Aroshan Jayasinghe, Jung H Doh, Chandran R Sabanayagam",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9856674/
Enabling Clonal Analyses of Yeast in Outer Space by Encapsulation and Desiccation in Hollow Microparticles,"Simon Ng, Cayden Williamson, Mark van Zee, Dino Di Carlo, Sergio R Santa Maria",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9410522/
Caenorhabditis elegansin microgravity: An omics perspective,"Amanda Scott, Craig RG Willis, Masafumi Muratani, Atsushi Higashitani, Timothy Etheridge, Nathaniel J Szewczyk, Colleen S Deane",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10344948/
Dried plum diet protects from bone loss caused by ionizing radiation,"A-S Schreurs, Y Shirazi-Fard, M Shahnazari, J S Alwood, T A Truong, C G T Tahimic, C L Limoli, N D Turner, B Halloran, R K Globus",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4750446/
Dietary countermeasure mitigates simulated spaceflight-induced osteopenia in mice,"Sonette Steczina, Candice G T Tahimic, Megan Pendleton, Ons M’Saad, Moniece Lowe, Joshua S Alwood, Bernard P Halloran, Ruth K Globus, Ann-Sofie Schreurs",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7162976/
Simulated Microgravity Alters Gene Regulation Linked to Immunity and Cardiovascular Disease,"Candice G T Tahimic, Sonette Steczina, Aimy Sebastian, Nicholas R Hum, Metadel Abegaz, Masahiro Terada, Maria Cimini, David A Goukassian, Ann-Sofie Schreurs, Tana M Hoban-Higgins, Charles A Fuller, Gabriela G Loots, Ruth K Globus, Yasaman Shirazi-Fard",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11353732/
Identification of therapeutic targets for chronic kidney disease through Mendelian randomization analysis of druggable genes,"Run-Sen Liang, Jin-Qi Su, Xiang-Qi Wu, Qi Wang, Yong-Mei Cai, Hong-Yong Su, Ji-Xin Tang, Cui-Wei Yao",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11953390/
A New Role of NAP1L1 in Megakaryocytes and Human Platelets,"Martin Freitag, Hansjörg Schwertz",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9737020/
Evaluation of rodent spaceflight in the NASA animal enclosure module for an extended operational period (up to 35 days),"Eric L Moyer, Paula M Dumars, Gwo-Shing Sun, Kara J Martin, David G Heathcote, Richard D Boyle, Mike G Skidmore",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5515519/
Morphology ofPenicillium rubensBiofilms Formed in Space,"Megan Hupka, Raj Kedia, Rylee Schauer, Brooke Shepard, María Granados-Presa, Mark Vande Hei, Pamela Flores, Luis Zea",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10144393/
Explainable machine learning identifies multi-omics signatures of muscle response to spaceflight in mice,"Kevin Li, Riya Desai, Ryan T Scott, Joel Ricky Steele, Meera Machado, Samuel Demharter, Adrienne Hoarfrost, Jessica L Braun, Val A Fajardo, Lauren M Sanders, Sylvain V Costes",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10719374/
Microbial adaptation to spaceflight is correlated with bacteriophage-encoded functions,"Iris Irby, Jared T Broddrick",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11096397/
Influence of the spaceflight environment on macrophage lineages,"Rocky An, Virginia Katherine Blackwell, Bijan Harandi, Alicia C Gibbons, Olivia Siu, Iris Irby, Amy Rees, Nadjet Cornejal, Kristina M Sattler, Tao Sheng, Nicholas C Syracuse, David Loftus, Sergio R Santa Maria, Egle Cekanaviciute, Sigrid S Reinsch, Hami E Ray, Amber M Paul",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC11166655/
MARSBOx: Fungal and Bacterial Endurance From a Balloon-Flown Analog Mission in the Stratosphere,"Marta Cortesão, Katharina Siems, Stella Koch, Kristina Beblo-Vranesevic, Elke Rabbow, Thomas Berger, Michael Lane, Leandro James, Prital Johnson, Samantha M Waters, Sonali D Verma, David J Smith, Ralf Moeller",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7937622/
In situLinkage of Fungal and Bacterial Proliferation to Microbiologically Influenced Corrosion in B20 Biodiesel Storage Tanks,"Blake W Stamps, Caitlin L Bojanowski, Carrie A Drake, Heather S Nunn, Pamela F Lloyd, James G Floyd, Katelyn A Emmerich, Abby R Neal, Wendy J Crookes-Goodson, Bradley S Stevenson",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7055474/
"Identification of Metagenome-Assembled Genomes Containing Antimicrobial Resistance Genes, Isolated from an Advanced Water Treatment Facility","Blake W Stamps, John R Spear",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118179/
Nature of Pre-Earthquake Phenomena and their Effects on Living Organisms,"Friedemann Freund, Viktor Stolc",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4494396/
The rapid diagnosis and effective inhibition of coronavirus using spike antibody attached gold nanoparticles†,"Avijit Pramanik, Ye Gao, Shamily Patibandla, Dipanwita Mitra, Martin G McCandless, Lauren A Fassero, Kalein Gates, Ritesh Tandon, Paresh Chandra Ray",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8323809/
"Blocking SARS-CoV-2 Delta Variant (B.1.617.2)
Spike Protein Receptor-Binding Domain Binding with the ACE2 Receptor
of the Host Cell and Inhibiting Virus Infections Using Human Host
Defense Peptide-Conjugated Graphene Quantum Dots","Avijit Pramanik, Poonam C Sharma, Shamily Patibandla, Ye Gao, Vinod Ruppa-Kasani, Jagruti Goli, Animesh Kumar, Abhirup Chatterjee, Sudarson Sekhar Sinha, John T Bates, Michael A Bierdeman, Ritesh Tandon, Paresh Chandra Ray",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8886715/
